0.022128556375132 , 1 
0.029504741833509 , 1 
0.0052687038988409 , 2 
0.010537407797682 , 2 
0.013698630136986 , 2 
0.0073761854583772 , 2 
0.92096944151739 , 2 
0.0021074815595364 , 3 
0.044257112750263 , 2 
0.24130663856691 , 2 
0.028451001053741 , 2 
0.0031612223393045 , 3 
0.017913593256059 , 2 
0.88303477344573 , 2 
0.040042149631191 , 2 
0.0010537407797682 , 3 
0.010537407797682 , 3 
0.0042149631190727 , 3 
0.0063224446786091 , 3 
0 , 3 
0.0084299262381454 , 3 
0.017913593256059 , 3 
0.16016859852476 ,0.19915700737619 ,0.44783983140148 ,0.9041095890411 ,1 
0.018967334035827 ,0.21601685985248 ,1 
0.043203371970495 ,0.08113804004215 ,0.55426765015806 ,1 ,1 
0.23603793466807 ,0.54689146469968 ,1 
0.03477344573235 ,0.69441517386723 ,1 
0.0094836670179136 ,0.020021074815595 ,0.0231822971549 ,0.026343519494204 ,0.027397260273973 ,0.36775553213909 ,1 
0.014752370916754 ,0.38040042149631 ,1 
0.0073761854583772 ,0.0084299262381454 ,1 
0.012644889357218 ,0.028451001053741 ,1 
0.016859852476291 ,0.021074815595364 ,1 
0.01159114857745 ,0.12750263435195 ,1 
0.010537407797682 ,0.013698630136986 ,0.4404636459431 ,0.9799789251844 ,1 
0.024236037934668 ,0.061116965226554 ,1 
0.0052687038988409 ,0.2550052687039 ,1 
0.28977871443625 ,0.77976817702845 ,2 
0.73761854583772 ,0.84615384615385 ,2 
0.23287671232877 ,0.304531085353 ,2 
0.0031612223393045 ,0.41517386722866 ,2 
0.03477344573235 ,0.68071654373024 ,2 
0.10642781875659 ,0.15700737618546 ,2 
0.0052687038988409 ,0.016859852476291 ,2 
0.014752370916754 ,0.044257112750263 ,2 
0.010537407797682 ,0.051633298208641 ,2 
0.022128556375132 ,0.03477344573235 ,1 
0.022128556375132 ,0.36037934668072 ,1 
0.0052687038988409 ,0.0231822971549 ,2 
0.0052687038988409 ,0.029504741833509 ,1 
0.010537407797682 ,0.013698630136986 ,0.28977871443625 ,0.77976817702845 ,2 
0.0073761854583772 ,0.73761854583772 ,2 
0.87355110642782 ,0.92096944151739 ,2 
0.0084299262381454 ,0.028451001053741 ,2 
0.0073761854583772 ,0.10642781875659 ,0.15700737618546 ,0.5331928345627 ,2 
0.017913593256059 ,0.47945205479452 ,2 
0.040042149631191 ,0.88303477344573 ,2 
0.0031612223393045 ,0.0042149631190727 ,3 
0.0042149631190727 ,0.41833508956797 ,3 
0.0031612223393045 ,0.99789251844046 ,3 
0.0031612223393045 , 3 
0.0042149631190727 , 3 
